index,begin,end,filename,shot_id,transcript,Death of a spouse,Divorce,Marital separation,Imprisonment,Death of a close family member,Personal injury or illness,Marriage,Dismissal from work,Marital reconciliation,Retirement,Change in health of family member,Pregnancy,death relative
17044,01:27:32:10,01:27:36:04,5266645664934403562.xml,1613,"Your ""reasonable man"" act  doesn't fool me, Archie.",21.98173702,11.3281699,10.27864695,6.594328947,27.33036581,26.60503829,14.61919993,5.844731376,3.244313858,9.955288321,32.83600068,0.9617494792,23.75346571
869,00:47:33:19,00:47:35:03,5245830105934359183.xml,870,"Yeah, he got put away  for something but I just can't remember what it was.",21.97651863,0.697081645,3.958699461,47.85423946,26.96987504,20.87034437,0.4947387148,35.00553143,0.01163197172,2.234585881,26.96659899,0.02301118337,23.71563464
16097,00:32:50:05,00:32:55:04,5266645664934403562.xml,666,"I ain't sure why you want to talk  to me, cos I don't know nothing.",21.96677774,11.90183169,16.63789511,12.3488258,13.27335307,37.36886579,10.87943092,2.373705812,3.84582337,11.38608322,28.47529149,3.815931976,23.69794846
20028,00:51:36:13,00:51:40:14,5271844722846213628.xml,998,"You can do so much better  than him, Roxy.",21.95854783,5.024596952,18.47321585,2.244701196,30.58531201,18.997924,14.40925002,3.843858972,7.739617378,6.199655905,33.08892727,1.397040039,23.68368655
623,00:35:14:05,00:35:16:20,5245830105934359183.xml,624,You don't know who Morgan's dad is?,21.94114774,0.08933460445,1.592847919,1.214969957,62.04030347,21.15535352,0.9044014849,0.07479092537,0.396618708,0.3052165895,42.87446475,0.7872272283,23.6813277
1444,01:16:25:17,01:16:27:01,5245830105934359183.xml,1445,"Very reasonable, he was.  Reasonable? Eventually.",21.94007039,7.989595823,13.88351634,2.559759099,24.08458579,21.61345628,15.03636688,5.089426629,14.26934794,12.51022115,30.65879321,1.367882192,23.67975861
1496,01:19:12:07,01:19:13:07,5245830105934359183.xml,1497,Who cares about Max?,21.92880362,0.2507796849,3.392759841,2.993713092,38.88645494,43.53424037,0.1734203659,3.393435381,0.6852063769,0.9754110407,42.1329155,0.01535762218,23.67551625
19746,00:37:34:07,00:37:35:15,5271844722846213628.xml,716,"All right, cheers.  Bye. ",21.92164809,7.016540803,15.25761113,4.382070109,19.49735901,17.20571339,15.26256502,17.15309688,15.16361654,12.8317067,31.4793222,2.558368146,23.65486175
21812,00:39:20:05,00:39:25:23,5274434588125702436.xml,719,"It's so good to see you.  How are you, Tanya? How's my baby?",21.91981077,0.138433971,3.843496852,0.3527955282,22.93726417,18.02736866,14.50561136,0.01343268176,29.43243742,0.2261600923,43.795964,32.90800571,23.65291417
11461,00:41:06:16,00:41:09:17,5258818087037440299.xml,830,"What?!  Me, Jack and the kids, we're moving to France.",21.91854268,19.58689836,49.43979621,0.9893489722,2.02229457,33.96014756,1.253137738,1.749194559,12.5708659,5.289523043,40.3052671,0.08966701105,23.65117222
8630,01:53:07:15,01:53:08:10,5253646087419594905.xml,2021,"Come on, everyone.  Let's get going. I thought we was supposed to be mates.",21.91022038,4.362150442,4.274170063,8.419740021,11.8208288,29.18257356,40.86669087,4.808054976,6.386703774,11.36979684,34.33897066,2.37953946,23.64451736
16578,01:00:22:12,01:00:25:06,5266645664934403562.xml,1147,"""I was sick and you visited me,  ""I was in prison and you came  unto me.""",21.90590948,0.01715566283,0.6359793106,61.81927496,0.008437279655,52.7915535,0.006430647773,0.008412359603,13.81706715,0.002640050989,43.61224008,0.003348066821,23.63045067
15679,00:12:19:14,00:12:22:20,5266645664934403562.xml,248,"Are you OK?  Yeah, I just need to sort Oscar out.  How's Max?",21.90555036,2.531896006,27.75840849,0.5723820794,26.23453403,43.76796556,1.093414705,0.3062697835,3.860612735,0.3096165019,43.24584389,0.01447280636,23.62735569
5670,01:10:06:14,01:10:10:11,5251033029316736209.xml,1354,"Well..  Yeah, go on.",21.90490961,6.60843768,11.37875304,5.92892231,27.51210666,28.95473999,13.60828429,3.153681599,11.17792703,3.504800275,31.58943486,5.151039362,23.62691462
16738,01:10:07:06,01:10:10:19,5266645664934403562.xml,1307,"I'm sure something can be arranged.  Actually Archie,",21.90285325,6.216394067,10.19978456,2.632766549,34.60444021,25.39651516,14.439179,1.245634191,14.35481116,6.581817716,30.58329105,2.124017626,23.61650616
5473,00:59:50:21,00:59:52:16,5251033029316736209.xml,1157,Come on.  What do you wanna know?,21.88771218,6.786075652,17.28386521,8.027445495,25.72678918,23.14182019,10.58647484,2.8773068,11.93546131,6.529711112,27.34402847,5.193036795,23.59308451
14385,01:21:50:14,01:22:13:09,5264050645694159353.xml,1536,"Because...you're weak.  Weak.  Now, I'm gonna go home.  I'm gonna pack my bags and  I'm going away with your family. Going far away and you're gonna  stay out of our lives forever. Do you understand me?  Do you understand me?! ",21.8876183,9.955194071,33.92082274,5.103246443,14.94855528,26.27901208,3.275079653,6.577555791,2.629231866,1.92637559,32.85159206,0.4560712352,23.59227538
8909,00:11:10:08,00:11:13:01,5256228221757951173.xml,198,"If she can't shake the past off  that's her lookout, not yours.",21.8805775,22.8862431,22.09613174,2.796695821,23.66531655,43.78087342,13.14512044,1.905262798,0.5055679847,2.590013277,12.51213074,0.3332814574,23.58867377
14988,01:57:29:05,01:57:30:22,5264050645694159353.xml,2139,It's all my fault.,21.85571343,13.83312501,22.15176478,8.365201995,22.77507421,51.90064561,8.878289908,6.707756609,0.1856657141,1.353783561,28.85475087,3.346017301,23.56714308
12234,01:20:28:20,01:20:33:23,5258818087037440299.xml,1603,There's more to it than that.  Come on.  This about your dad?,21.85341567,1.512700828,3.524067197,5.534082301,62.49205989,37.44366252,2.660386823,3.035327628,0.7306926604,3.338770531,41.85104847,0.04571663681,23.56396466
9141,00:24:55:08,00:25:03:11,5256228221757951173.xml,430,They'll get  the full story out of her.,21.82732224,11.63360246,9.952557608,7.525163367,40.31278557,26.28889516,9.511633962,0.4793350594,4.117256552,4.344547614,32.52964115,2.783575952,23.55210334
4366,00:02:29:07,00:02:32:03,5251033029316736209.xml,50,"Come on, think about it, Tan.  We could be across the Channel before  Max can do anything about it.",21.8156442,6.49157805,14.85759526,5.550720178,24.51218006,43.51943707,4.711386561,4.742440507,4.176583327,3.826100752,36.8382051,2.498279363,23.52297455
986,00:54:07:13,00:54:08:08,5245830105934359183.xml,987,"You don't mind it loud  though, do you, Tanya?",21.81439996,7.060911544,10.47864132,2.970304549,30.24749637,19.88889822,11.48047373,2.077631615,6.979454532,5.82578212,35.54836369,4.145017564,23.52001071
22612,01:24:02:08,01:24:10:21,5274434588125702436.xml,1519,Why are you like this?  What have I done?! You've changed.  You're...coarse.,21.81165814,9.982688919,20.73731333,8.402851492,13.8595127,27.60989296,17.96866953,4.651220374,8.192124814,4.615283422,36.00265646,2.909489572,23.51859808
15804,00:19:24:15,00:19:29:06,5266645664934403562.xml,373,They'll probably want to speak  to you. I won't be long. Where you going? I just need to see someone.,21.80840969,6.914448395,9.929454178,7.234964646,25.55442291,31.32744271,15.73663205,1.51520662,7.57689178,8.59112218,34.47111058,4.209573567,23.49932939
16245,00:39:41:10,00:39:45:13,5266645664934403562.xml,814,Out into the square?  Did your dad see you?  No.,21.80417478,2.198950924,9.062232375,3.663890105,51.25908333,19.64017546,0.7693570107,2.580593705,1.422191206,0.6283511734,42.30346346,0.3377047926,23.497127
11971,01:06:42:23,01:06:44:03,5258818087037440299.xml,1340,Well?  You're right.  She's a cow.,21.80195898,11.19547321,13.21019948,3.622566953,25.13003361,36.35553539,2.032285556,8.570114285,5.883960575,3.774005547,35.15406823,0.8768559992,23.49547148
17890,00:17:27:15,00:17:32:07,5269245838135402929.xml,354,But I knew they didn't  have anything concrete.,21.7784822,10.61155578,14.92517278,8.909738302,19.39506465,33.98756176,7.209606469,2.701887414,6.654606164,9.251832068,27.87114835,2.488676608,23.49254191
22670,01:27:07:24,01:27:15:05,5274434588125702436.xml,1577,"That's not a bad idea.  Yeah, what do you reckon, Tiff? ",21.73849791,6.66958043,15.46774454,4.033084005,20.48803881,24.74481815,15.29228836,4.54933209,15.18848196,8.773925453,34.47548246,3.417984843,23.49160016
19459,00:22:01:02,00:22:02:16,5271844722846213628.xml,429,I just think it's inappropriate.,21.73787206,16.91966969,20.36867931,13.47409093,16.4271521,20.12072957,10.7688278,5.122431539,1.457007788,7.098141611,25.70767808,6.563968658,23.4889105
21517,00:24:22:02,00:24:23:08,5274434588125702436.xml,424,"Whit, I was just gonna come home  and do your tea. Who's that?",21.73271626,0.4848397779,18.56942058,1.101337334,15.91990855,23.6515086,7.164682448,6.61830312,37.93300152,4.116623551,40.04887867,0.3849369287,23.48396331
4822,00:25:49:10,00:25:53:01,5251033029316736209.xml,506,"He's amazing, isn't he?  I'm so lucky.  Daddy! I'll go.  No, it's all right. You just stay there and relax, I'll do it.",21.71508074,0.8631878747,16.63315102,2.680858724,20.76698962,6.983152911,23.84616584,6.264020354,17.43129283,6.166099459,41.0544219,0.4156539589,23.47930074
14435,01:25:24:09,01:25:31:23,5264050645694159353.xml,1586,"It was just Dad.  Bradley, I'm sorry.  I really am. ",21.71445042,0.05349810468,0.4344747192,0.8308219286,62.9323445,41.24520814,0.040792246,2.441722497,2.06291629,0.08419502818,42.50130749,0.006733150803,23.47503304
20104,00:56:25:08,00:56:31:08,5271844722846213628.xml,1074,"Hiya, darlin'. ",21.70310915,2.34166475,4.790986441,1.485156968,28.7647098,9.557125568,37.36478686,0.2912135171,24.24182922,3.268548287,36.71906018,6.249495745,23.47310334
4505,00:09:02:08,00:09:05:20,5251033029316736209.xml,189,Will you watch the stall for a  couple of hours while I take my clever husband out for lunch?,21.70157731,1.942999383,21.30213618,3.013021074,3.279114917,16.00601506,43.5675621,1.137296954,40.35157084,3.398189843,34.94421005,0.5970131606,23.45987409
5824,01:17:35:22,01:17:37:02,5251033029316736209.xml,1508,All right.  I'll leave you to do the dressing.,21.69987112,6.299584582,10.29140502,3.276086435,17.24495119,44.89107281,13.49485219,0.4901486654,13.27344105,8.426398337,35.65325999,4.774906933,23.45466316
7665,00:59:12:17,00:59:22:18,5253646087419594905.xml,1056,"Let's fetch the Battenburg in,  Vicar. Of course.  Listen, Stace. ",21.67128623,0.4476353293,6.536733806,4.339955807,45.97178525,31.29893231,0.3753793426,0.3959663827,6.366184875,0.05278029421,40.46785545,0.156161366,23.4517023
10021,01:16:11:14,01:16:15:09,5256228221757951173.xml,1310,"Yeah, it's all right.  Got the place to myself.  So I just  play my Wii without Dawn whinging.",21.66269571,6.407241009,13.65193091,1.423017344,14.09585635,27.94098628,3.162123635,4.557152949,5.951352417,30.44133693,30.56274819,2.502923608,23.45004082
9820,01:04:22:21,01:04:25:13,5256228221757951173.xml,1109,"Now, where were we?  Well, I wanted to turn that thing off",21.65115178,7.175240986,13.62729229,5.961219862,25.83652988,27.27920717,5.58770746,20.80175653,3.120792098,4.570243433,30.80842853,1.225108728,23.44238162
3994,01:35:54:03,01:36:06:17,5248439298566680341.xml,1914,"You and Bradley,  you've got it all.  A baby  would be the icing on the cake. Yeah, I thought that once.  I had this stupid idea that  if we had a baby then it'd go back to how it was before... Before?",21.64940834,2.943933103,16.95202738,3.686389212,19.68885183,13.57499161,34.67144966,1.035927195,14.51676697,2.755026296,31.77446485,16.72165751,23.44137877
19234,00:09:59:20,00:10:00:15,5271844722846213628.xml,204,"I'm not sure what else  I can do, Roxy!",21.64600044,3.531875059,13.52757357,2.542159215,34.63375998,39.65717143,3.827989474,0.69020495,5.134475604,1.927466746,33.03614473,2.041651607,23.44047278
13701,00:42:25:16,00:42:31:13,5264050645694159353.xml,852,About last night...  What about it? It was... What?,21.6259256,2.719855424,23.32540318,4.93689584,32.20664835,47.88259161,5.41446954,1.381123737,4.635451287,0.8322459552,31.7615931,0.06473669782,23.4395802
13687,00:41:52:14,00:41:55:23,5264050645694159353.xml,838,But not that dodgy!  Yes!  I knew you could do it!,21.61360532,11.61528634,15.82438856,5.123603739,21.22719499,13.9745304,18.14130545,4.906492613,11.79608971,9.307716563,32.70358801,3.973400891,23.43719304
103,00:05:51:08,00:05:54:17,5245830105934359183.xml,104,"""Thanks Dad, thanks for the offer.""  I'm just trying to help you out, son.",21.6135174,10.63580251,10.1230143,3.835165277,26.93676075,27.85970086,10.29617935,1.879128192,8.480241001,11.72491059,39.03761029,3.150601983,23.41630459
734,00:40:37:18,00:40:39:20,5245830105934359183.xml,735,"What's to make easier?  I dunno, you just won't get so stressed, upset about things.",21.61217928,12.24201353,17.79357612,1.758711476,28.0294345,18.43824685,13.44490796,1.844099082,9.979667589,6.117369756,19.65990782,6.235151887,23.40738326
8339,01:36:36:08,01:36:40:08,5253646087419594905.xml,1730,Are you being serious?  Why not?  Aren't you a vicar?,21.61170095,6.382435165,12.16219887,5.949393198,36.66810018,36.41892481,2.67765373,5.14633289,2.854753844,3.043837175,35.86071587,0.9948173165,23.40676337
259,00:15:50:19,00:15:56:07,5245830105934359183.xml,260,"No, it's all working out,  skipping and that.",21.60639465,7.056311846,16.83490723,0.5648549376,12.48130922,10.93957156,18.25168282,11.56673472,24.96696174,6.608913392,39.66945863,3.497861624,23.40649068
5397,00:55:46:19,00:55:54:15,5251033029316736209.xml,1081,I was waiting here  all afternoon for you. Like you promised.,21.59903795,7.612186722,11.90215282,7.53285943,32.12902683,20.9345583,10.93911976,7.500749186,12.85890833,5.255922005,29.51896739,1.828551143,23.37829173
13785,00:46:21:13,00:46:25:03,5264050645694159353.xml,936,"No, no, no, don't touch it.  All  right? Just leave it. I found it.",21.59473449,8.576932698,10.23274712,10.66777785,19.70830321,35.98146325,9.031117707,4.875778563,5.642013252,12.95709863,28.62528086,3.44987005,23.37512523
15497,00:02:59:24,00:03:03:16,5266645664934403562.xml,66,"No-one saw who did it, but after  being arrested the other day, my money's on that Jack.",21.59435153,2.928553186,5.519616231,42.3465625,36.68699956,36.26686412,1.478534564,5.404807851,0.2132887999,1.269283667,29.23017669,0.1076947991,23.37130159
5575,01:05:26:01,01:05:27:11,5251033029316736209.xml,1259,"Trying to get rid of me?  Oh, no, no.  I wouldn't dream of it.",21.59155756,28.68356374,19.54308882,8.956679776,2.273798939,38.05359221,7.835341245,33.79238284,0.1139397256,11.85220554,13.76249278,3.193054199,23.36730808
15536,00:04:55:21,00:05:02:13,5266645664934403562.xml,105,"Mr Branning.  I'm DI Keeble, this is DC Byford.",21.58846855,4.408280946,16.24688603,6.728868283,38.2855162,23.09867394,8.060629666,5.243087925,13.03451255,5.306248628,27.39429593,0.5939802527,23.36622477
14736,01:41:10:17,01:41:13:19,5264050645694159353.xml,1887,"When that gun was pointed  in my face, all I could think about was you...",21.58815861,0.2367730793,0.6127126748,1.56466507,59.48817354,18.8551746,0.7717232686,0.1377260843,0.02633421362,0.01318343056,16.21013272,0.02762904856,23.35840017
9032,00:18:48:18,00:18:54:06,5256228221757951173.xml,321,"They read between the lines.  They'll pick up on things. No, they won't.  They'll put things in her head. I've read about these people.  She'll hate me twice as much.",21.58539891,13.24517843,12.53112152,5.905568451,22.6345624,15.61319399,15.24371207,4.574233547,5.055184811,11.48500443,32.14208317,4.622680247,23.34370911
16054,00:31:06:02,00:31:08:16,5266645664934403562.xml,623,And don't think you  can tell all your mates. I will be changing it regularly.,21.58364356,10.02612308,9.940830097,6.699019991,27.92998463,19.60317039,21.44366801,3.201100506,4.814642966,6.941286698,22.69866443,5.791981816,23.33715409
18770,01:11:38:04,01:11:41:07,5269245838135402929.xml,1234,Fine.  Why?  Do you want to back out?,21.58260643,12.29381493,28.67221296,4.793242425,15.03877044,18.78092596,8.38098675,18.90084293,7.830923796,10.84811993,25.74916506,3.205437958,23.33071232
21726,00:34:39:04,00:34:41:19,5274434588125702436.xml,633,Do you realise how long  you've gotta look after it?,21.58206552,3.116993405,8.597278371,2.52352668,25.82266232,31.50177783,20.94546854,0.04450408625,5.393226966,4.079602696,41.07493854,8.059865832,23.32901955
89,00:05:03:15,00:05:06:12,5245830105934359183.xml,90,We ain't using it.  What is wrong with you today? Me?,21.57091349,8.804836661,19.9308832,10.32284725,12.5332844,48.21718514,11.13775596,15.10278645,2.393097561,8.848554567,22.87395406,0.6707547605,23.32541496
10468,01:43:32:20,01:43:36:19,5256228221757951173.xml,1757,"I thought that was why you was here?  Contrary to popular belief, ",21.56676352,10.47726767,12.07014352,12.3103361,31.23155031,19.23395213,12.09829897,1.551071428,5.123699829,3.287004232,26.5940764,2.498048395,23.31929058
